CDpto,Dep,CProv,Prov,CDist,Dist,Codigo,Fenomeno,Afectado,Fecha,lon,lat
21,PUNO,2107,LAMPA,210707,PARATIA,00092041,PRECIPITACIONES - NEVADA,1052,2018-02-16,-70.603,-15.4536
21,PUNO,2107,LAMPA,210707,PARATIA,00094808,PRECIPITACIONES - NEVADA,534,2018-07-19,-70.603,-15.4536
21,PUNO,2107,LAMPA,210708,PUCARA,00094809,PRECIPITACIONES - NEVADA,1525,2018-07-20,-70.3689,-15.042
21,PUNO,2107,LAMPA,210709,SANTA LUCIA,00060041,PRECIPITACIONES - NEVADA,2300,2013-08-27,-70.6063,-15.6987
21,PUNO,2107,LAMPA,210709,SANTA LUCIA,00071191,PRECIPITACIONES - NEVADA,1766,2015-07-03,-70.7795,-15.6831
21,PUNO,2107,LAMPA,210709,SANTA LUCIA,00094769,PRECIPITACIONES - NEVADA,2671,2018-07-19,-70.6063,-15.6987
21,PUNO,2107,LAMPA,210710,VILAVILA,00015914,PRECIPITACIONES - NEVADA,678,2006-04-20,-70.7071,-15.1977
21,PUNO,2107,LAMPA,210710,VILAVILA,00050956,PRECIPITACIONES - NEVADA,0,2012-03-03,-70.6607,-15.1884
21,PUNO,2107,LAMPA,210710,VILAVILA,00060074,PRECIPITACIONES - NEVADA,1390,2013-08-24,-70.6607,-15.1884
21,PUNO,2107,LAMPA,210710,VILAVILA,00069895,PRECIPITACIONES - NEVADA,2020,2015-04-11,-70.7071,-15.1977
21,PUNO,2107,LAMPA,210710,VILAVILA,00071187,PRECIPITACIONES - NEVADA,2020,2015-07-03,-70.7071,-15.1977
21,PUNO,2107,LAMPA,210710,VILAVILA,00094802,PRECIPITACIONES - NEVADA,1310,2018-07-20,-70.6607,-15.1884
21,PUNO,2108,MELGAR,210801,AYAVIRI,00049798,PRECIPITACIONES - NEVADA,2220,2012-02-20,-70.5387,-15.1404
21,PUNO,2108,MELGAR,210801,AYAVIRI,00095083,PRECIPITACIONES - NEVADA,773,2018-08-06,-70.7186,-14.9621
21,PUNO,2108,MELGAR,210802,ANTAUTA,00050331,PRECIPITACIONES - NEVADA,525,2012-02-24,-70.2951,-14.3
21,PUNO,2108,MELGAR,210802,ANTAUTA,00060355,PRECIPITACIONES - NEVADA,2902,2013-08-24,-70.2951,-14.3
21,PUNO,2108,MELGAR,210805,MACARI,00095208,PRECIPITACIONES - NEVADA,4577,2018-08-06,-70.9033,-14.7706
21,PUNO,2108,MELGAR,210806,NUÑOA,00060330,PRECIPITACIONES - NEVADA,488,2013-08-27,-70.5194,-14.3357
21,PUNO,2108,MELGAR,210806,NUÑOA,00064447,PRECIPITACIONES - NEVADA,0,2014-02-03,-70.5194,-14.3357
21,PUNO,2108,MELGAR,210808,SANTA ROSA,00068101,PRECIPITACIONES - NEVADA,60,2015-01-08,-70.7874,-14.6074
21,PUNO,2108,MELGAR,210809,UMACHIRI,00060251,PRECIPITACIONES - NEVADA,4182,2013-08-29,-70.7537,-14.8533
21,PUNO,2109,MOHO,210903,HUAYRAPATA,00072181,PRECIPITACIONES - NEVADA,2134,2015-08-12,-69.2393,-15.2379
21,PUNO,2109,MOHO,210903,HUAYRAPATA,00095324,PRECIPITACIONES - NEVADA,1850,2018-07-21,-69.1981,-15.2647
21,PUNO,2110,SAN A. DE PUTINA,211001,PUTINA,00069554,PRECIPITACIONES - NEVADA,0,2015-03-27,-69.8322,-14.8455
21,PUNO,2110,SAN A. DE PUTINA,211001,PUTINA,00071148,PRECIPITACIONES - NEVADA,315,2015-07-03,-69.8715,-14.9154
21,PUNO,2110,SAN A. DE PUTINA,211001,PUTINA,00093904,PRECIPITACIONES - NEVADA,0,2018-06-02,-69.8715,-14.9154
21,PUNO,2110,SAN A. DE PUTINA,211002,ANANEA,00004339,PRECIPITACIONES - NEVADA,0,2004-01-24,-69.5355,-14.6802
21,PUNO,2110,SAN A. DE PUTINA,211002,ANANEA,00011633,PRECIPITACIONES - NEVADA,35,2005-09-15,-69.4454,-14.6291
21,PUNO,2110,SAN A. DE PUTINA,211002,ANANEA,00060065,PRECIPITACIONES - NEVADA,800,2013-08-24,-69.6342,-14.6708
21,PUNO,2110,SAN A. DE PUTINA,211002,ANANEA,00070921,PRECIPITACIONES - NEVADA,0,2015-05-16,-69.5355,-14.6802
21,PUNO,2110,SAN A. DE PUTINA,211002,ANANEA,00071152,PRECIPITACIONES - NEVADA,2632,2015-07-03,-69.5355,-14.6802
21,PUNO,2110,SAN A. DE PUTINA,211002,ANANEA,00093912,PRECIPITACIONES - NEVADA,0,2018-06-02,-69.6342,-14.6708
21,PUNO,2110,SAN A. DE PUTINA,211003,PEDRO V. APAZA,00007170,PRECIPITACIONES - NEVADA,532,2004-09-20,-69.9411,-15.0113
21,PUNO,2110,SAN A. DE PUTINA,211004,QUILCAPUNCU,00060064,PRECIPITACIONES - NEVADA,980,2013-08-24,-69.7345,-14.8964
21,PUNO,2110,SAN A. DE PUTINA,211004,QUILCAPUNCU,00071149,PRECIPITACIONES - NEVADA,2019,2015-07-03,-69.7345,-14.8964
21,PUNO,2110,SAN A. DE PUTINA,211004,QUILCAPUNCU,00093933,PRECIPITACIONES - NEVADA,0,2018-06-02,-69.5967,-14.8647
21,PUNO,2110,SAN A. DE PUTINA,211004,QUILCAPUNCU,00095236,PRECIPITACIONES - NEVADA,1117,2018-08-07,-69.7318,-14.8958
21,PUNO,2110,SAN A. DE PUTINA,211005,SINA,00060256,PRECIPITACIONES - NEVADA,1339,2013-08-23,-69.2823,-14.4964
21,PUNO,2110,SAN A. DE PUTINA,211005,SINA,00071151,PRECIPITACIONES - NEVADA,1959,2015-07-03,-69.2823,-14.4964
21,PUNO,2110,SAN A. DE PUTINA,211005,SINA,00093913,PRECIPITACIONES - NEVADA,0,2018-06-02,-69.3167,-14.6457
21,PUNO,2110,SAN A. DE PUTINA,211005,SINA,00095160,PRECIPITACIONES - NEVADA,1941,2018-07-21,-69.2823,-14.4964
21,PUNO,2111,SAN ROMAN,211102,CABANA,00094000,PRECIPITACIONES - NEVADA,0,2018-06-04,-70.3206,-15.6513
21,PUNO,2111,SAN ROMAN,211103,CABANILLAS,00077397,PRECIPITACIONES - NEVADA,0,2016-06-28,-70.7528,-15.8587
21,PUNO,2111,SAN ROMAN,211103,CABANILLAS,00093999,PRECIPITACIONES - NEVADA,1523,2018-06-04,-70.7528,-15.8587
21,PUNO,2112,SANDIA,211201,SANDIA,00060057,PRECIPITACIONES - NEVADA,0,2013-08-24,-69.4652,-14.3233
21,PUNO,2112,SANDIA,211202,CUYOCUYO,00060048,PRECIPITACIONES - NEVADA,1794,2013-08-28,-69.6233,-14.4443
21,PUNO,2112,SANDIA,211202,CUYOCUYO,00071153,PRECIPITACIONES - NEVADA,7500,2015-07-04,-69.587,-14.4787
21,PUNO,2112,SANDIA,211202,CUYOCUYO,00071984,PRECIPITACIONES - NEVADA,0,2015-08-13,-69.533,-14.5566
21,PUNO,2112,SANDIA,211202,CUYOCUYO,00095159,PRECIPITACIONES - NEVADA,1601,2018-08-06,-69.533,-14.5566
21,PUNO,2112,SANDIA,211203,LIMBANI,00060259,PRECIPITACIONES - NEVADA,192,2013-08-23,-69.8435,-14.2269
21,PUNO,2112,SANDIA,211203,LIMBANI,00071173,PRECIPITACIONES - NEVADA,215,2015-07-04,-69.6924,-14.1427
21,PUNO,2112,SANDIA,211203,LIMBANI,00095158,PRECIPITACIONES - NEVADA,162,2018-08-07,-69.6911,-14.1478
21,PUNO,2112,SANDIA,211204,PATAMBUCO,00060658,PRECIPITACIONES - NEVADA,219,2013-08-24,-69.6222,-14.3596
21,PUNO,2112,SANDIA,211204,PATAMBUCO,00071155,PRECIPITACIONES - NEVADA,2004,2015-07-04,-69.7068,-14.3989
21,PUNO,2112,SANDIA,211204,PATAMBUCO,00071986,PRECIPITACIONES - NEVADA,0,2015-08-13,-69.7068,-14.3989
21,PUNO,2112,SANDIA,211204,PATAMBUCO,00089086,PRECIPITACIONES - NEVADA,0,2017-08-19,-69.7068,-14.3989
21,PUNO,2112,SANDIA,211204,PATAMBUCO,00089679,PRECIPITACIONES - NEVADA,0,2017-09-27,-69.6831,-14.3824
21,PUNO,2112,SANDIA,211204,PATAMBUCO,00095149,PRECIPITACIONES - NEVADA,760,2018-08-06,-69.6831,-14.3824
21,PUNO,2112,SANDIA,211205,PHARA,00060258,PRECIPITACIONES - NEVADA,1500,2013-08-23,-69.6677,-14.1529
21,PUNO,2112,SANDIA,211205,PHARA,00071497,PRECIPITACIONES - NEVADA,0,2015-07-04,-69.6894,-14.2138
21,PUNO,2112,SANDIA,211206,QUIACA,00071987,PRECIPITACIONES - NEVADA,0,2015-08-13,-69.3821,-14.5428
23,TACNA,2301,TACNA,230106,PACHIA,00006181,PRECIPITACIONES - NEVADA,1975,2004-07-06,-69.9366,-17.6903
23,TACNA,2301,TACNA,230106,PACHIA,00094422,PRECIPITACIONES - NEVADA,931,2018-06-07,-69.959,-17.6205
23,TACNA,2301,TACNA,230107,PALCA,00014517,PRECIPITACIONES - NEVADA,478,2005-09-25,-69.9204,-17.7259
23,TACNA,2301,TACNA,230107,PALCA,00063084,PRECIPITACIONES - NEVADA,791,2013-08-23,-69.6776,-17.5656
23,TACNA,2301,TACNA,230107,PALCA,00072950,PRECIPITACIONES - NEVADA,698,2015-07-03,-69.6776,-17.5656
23,TACNA,2301,TACNA,230107,PALCA,00077286,PRECIPITACIONES - NEVADA,714,2016-06-28,-69.7711,-17.5152
23,TACNA,2301,TACNA,230107,PALCA,00077557,PRECIPITACIONES - NEVADA,0,2016-07-07,-69.7711,-17.5152
23,TACNA,2301,TACNA,230107,PALCA,00094427,PRECIPITACIONES - NEVADA,749,2018-06-07,-69.96,-17.7756
23,TACNA,2302,CANDARAVE,230201,CANDARAVE,00006180,PRECIPITACIONES - NEVADA,2234,2004-07-06,-70.1315,-17.1096
23,TACNA,2302,CANDARAVE,230201,CANDARAVE,00014510,PRECIPITACIONES - NEVADA,907,2005-09-16,-70.3768,-16.8856
23,TACNA,2302,CANDARAVE,230201,CANDARAVE,00014515,PRECIPITACIONES - NEVADA,634,2005-09-25,-70.3768,-16.8856
23,TACNA,2302,CANDARAVE,230201,CANDARAVE,00058885,PRECIPITACIONES - NEVADA,269,2013-05-16,-70.1315,-17.1096
23,TACNA,2302,CANDARAVE,230201,CANDARAVE,00063111,PRECIPITACIONES - NEVADA,389,2013-08-28,-70.2546,-17.2536
23,TACNA,2302,CANDARAVE,230201,CANDARAVE,00071427,PRECIPITACIONES - NEVADA,0,2015-07-04,-70.3768,-16.8856
23,TACNA,2302,CANDARAVE,230201,CANDARAVE,00094426,PRECIPITACIONES - NEVADA,0,2018-06-07,-70.3768,-16.8856
23,TACNA,2302,CANDARAVE,230202,CAIRANI,00058890,PRECIPITACIONES - NEVADA,76,2013-05-16,-70.3635,-17.2858
23,TACNA,2302,CANDARAVE,230205,HUANUARA,00094428,PRECIPITACIONES - NEVADA,250,2018-06-07,-70.325,-17.3141
23,TACNA,2303,JORGE BASADRE,230302,ILABAYA,00016587,PRECIPITACIONES - NEVADA,25,2006-02-08,-70.5974,-17.2131
23,TACNA,2304,TARATA,230401,TARATA,00006140,PRECIPITACIONES - NEVADA,1772,2004-07-07,-69.5965,-17.3041
23,TACNA,2304,TARATA,230401,TARATA,00014516,PRECIPITACIONES - NEVADA,345,2005-09-25,-70.0327,-17.475
23,TACNA,2304,TARATA,230401,TARATA,00058888,PRECIPITACIONES - NEVADA,0,2013-05-17,-70.0327,-17.475
23,TACNA,2304,TARATA,230401,TARATA,00094424,PRECIPITACIONES - NEVADA,675,2018-06-07,-70.0327,-17.475
23,TACNA,2304,TARATA,230406,SUSAPAYA,00094425,PRECIPITACIONES - NEVADA,465,2018-06-07,-70.1336,-17.354
23,TACNA,2304,TARATA,230408,TICACO,00094459,PRECIPITACIONES - NEVADA,53,2018-06-03,-69.9665,-17.3076
24,TUMBES,2401,TUMBES,240101,TUMBES,00056975,PRECIPITACIONES - NEVADA,4,2013-03-04,-80.4593,-3.57059
